symbolic option
"episod = 47, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 48, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 48, Step = 6, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 49, Step = 15, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 49, Step = 25, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 50, Step = 5, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 50, Step = 18, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 51, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 51, Step = 46, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 52, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 52, Step = 13, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 53, Step = 13, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 53, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 54, Step = 6, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 54, Step = 3, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 54, Step = 2, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 54, Step = 6, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 55, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 55, Step = 7, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 56, Step = 11, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 56, Step = 38, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 57, Step = 15, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 57, Step = 26, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 58, Step = 13, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 58, Step = 5, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 58, Step = 4, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 58, Step = 24, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 59, Step = 23, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 59, Step = 9, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 60, Step = 20, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 60, Step = 6, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
